,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Outlier_Flag_2021
7052,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Lupin Pharmaceu,1766567.85,"5,341,909","114,262",$0.37,$15.46,0.0,10475285.64,"42,152,441.5","854,590",$0.26,$12.26,0.0,8274374.49,"$36,917,137.50","770,212",$0.24,$10.74,0.0,5584066.22,"29,218,062.5","608,477",$0.20,$9.18,0.0,6842131.53,"37,409,702.575","752,337",$0.19,$9.09,0
7053,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,"KVK-Tech, Inc.",0.0,,,,,,821248.92,"3,054,027","57,698",$0.28,$14.23,0.0,1495475.59,"$5,025,257.50","106,555",$0.32,$14.03,0.0,803862.21,"3,058,013","56,614",$0.28,$14.20,0.0,881337.78,"2,498,745.36","51,498",$0.41,$17.11,0
7054,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Epic Pharma LLC,0.0,,,,,,50023.32,"200,856","2,934",$0.25,$17.05,0.0,35814.11,"$157,315.00","3,344",$0.23,$10.71,0.0,2050.55,"9,800",151,$0.21,$13.58,1.0,265.0,"1,231",14,$0.23,$18.93,1
7055,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Caraco/Sun Phar,4994736.05,"21,305,173","305,516",$0.24,$16.35,0.0,4391428.13,"19,740,278","281,021",$0.23,$15.63,0.0,736289.11,"$3,335,915.61","58,256",$0.24,$12.64,0.0,298667.98,"1,590,928.792","22,684",$0.22,$13.17,0.0,50002.7,"125,322","3,176",$0.54,$15.74,0
7056,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Tris Pharma Inc,6372307.59,"22,253,363.5","378,911",$0.30,$16.82,0.0,6543353.05,"26,486,330","462,143",$0.26,$14.16,0.0,7553651.29,"$32,121,097.03","602,913",$0.25,$12.53,0.0,8056318.02,"35,775,979.18","662,883",$0.24,$12.15,0.0,8049602.45,"36,558,044.401","692,196",$0.24,$11.63,0
7057,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Camber Pharmace,0.0,,,,,,0.0,,,,,,832715.69,"$4,275,612.00","76,505",$0.19,$10.88,0.0,4733675.66,"23,580,223.038","506,754",$0.21,$9.34,0.0,7387376.28,"34,416,980.284","819,486",$0.22,$9.01,0
7058,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Avpak,22449.48,"1,607","1,197",$13.97,$18.75,1.0,16943.85,"5,963","4,027",$2.82,$4.21,0.0,19082.1,"$6,939.00","4,250",$2.73,$4.49,1.0,23056.67,"7,710","4,496",$2.87,$5.13,0.0,71685.7,"8,815","5,817",$9.18,$12.32,0
7059,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Eywa Pharma Inc,0.0,,,,,,17922.37,"80,919","1,344",$0.23,$13.34,1.0,262895.4,"$1,704,526.00","24,944",$0.18,$10.54,0.0,1051690.4,"7,400,735.675","74,703",$0.18,$14.08,0.0,1134813.41,"9,124,911.221","82,224",$0.17,$13.80,0
7060,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Aurobindo Pharm,4235666.03,"15,980,204","265,355",$0.27,$15.96,0.0,3986298.65,"17,378,151.3","305,231",$0.23,$13.06,0.0,4711392.53,"$22,084,250.60","340,623",$0.22,$13.83,0.0,2859097.15,"14,584,084.5","227,070",$0.21,$12.59,0.0,1429039.95,"5,955,546.027","113,590",$0.26,$12.58,0
7061,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Amneal Pharmace,14325477.05,"51,621,891.45","1,226,230",$0.29,$11.68,0.0,10122630.31,"43,202,276.5","1,004,960",$0.24,$10.07,0.0,7654890.92,"$35,595,621.11","821,997",$0.22,$9.31,0.0,7001705.56,"35,097,187.634","810,822",$0.20,$8.64,0.0,7788490.02,"41,039,273.871","938,623",$0.20,$8.30,0
7062,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Ahp,225925.57,"40,412.4","15,684",$5.40,$14.40,1.0,272408.76,"44,630.25","17,150",$6.42,$15.88,1.0,149749.61,"$27,998.00","17,697",$5.41,$8.46,1.0,145803.3,"24,551.9","15,839",$6.28,$9.21,1.0,137528.2,"20,021.4","13,913",$6.70,$9.88,1
7063,Hydrocodone-Acetaminophen,Hydrocodone/Acetaminophen,1,Actavis/Teva,40575916.95,"155,629,570.8","3,018,247",$0.27,$13.44,0.0,18011154.01,"72,941,969.5","1,429,699",$0.26,$12.60,0.0,283931.51,"$924,070.00","19,783",$0.38,$14.35,0.0,5985.47,"24,478",355,$0.27,$16.86,1.0,795.85,"3,418",42,$0.24,$18.95,1
7064,Hydrocodone-Chlorpheniramne ER,Hydrocodone/Chlorphen P-Stirex,3,Overall,1177644.87,"2,597,994.155","22,579",$0.45,$52.16,0.0,679105.71,"1,573,454.292","13,348",$0.43,$50.88,0.0,468206.08,"$1,094,712.39","9,710",$0.43,$48.22,0.0,299138.28,"723,356.5","6,000",$0.41,$49.86,0.0,235202.71,"569,046.54","4,493",$0.41,$52.35,0
7065,Hydrocodone-Chlorpheniramne ER,Hydrocodone/Chlorphen P-Stirex,1,Tris Pharma Inc,596036.47,"1,301,901.955","11,186",$0.46,$53.28,0.0,346010.36,"804,730.092","6,792",$0.43,$50.94,0.0,243209.8,"$571,682.39","5,085",$0.43,$47.83,0.0,128956.54,"313,250.5","2,738",$0.41,$47.10,0.0,142811.21,"345,150.54","2,729",$0.41,$52.33,0
7066,Hydrocodone-Chlorpheniramne ER,Hydrocodone/Chlorphen P-Stirex,1,"Neos, Lp/Aytu B",214977.84,"496,361","4,323",$0.43,$49.73,0.0,159910.54,"377,681.7","3,177",$0.42,$50.33,0.0,186540.54,"$438,601.00","3,852",$0.43,$48.43,0.0,169369.72,"408,450","3,236",$0.41,$52.34,0.0,90700.02,"220,357","1,749",$0.41,$51.86,0
7067,Hydrocodone-Chlorpheniramne ER,Hydrocodone/Chlorphen P-Stirex,1,Kremers/Lannett,366630.56,"799,731.2","7,070",$0.46,$51.86,0.0,173184.81,"391,042.5","3,379",$0.44,$51.25,0.0,38455.74,"$84,429.00",773,$0.46,$49.75,0.0,812.02,"1,656",26,$0.49,$31.23,1.0,1691.48,"3,539",15,$0.48,$112.77,1
7068,Hydrocodone-Homatropine Mbr,Hydrocodone Bit/Homatrop Me-Br,5,Overall,699480.08,"6,089,993.124","42,062",$0.13,$16.63,0.0,333709.53,"3,304,866.4","23,144",$0.12,$14.42,0.0,188579.79,"$1,900,152.80","14,280",$0.11,$13.21,0.0,140399.29,"1,457,989.5","10,070",$0.11,$13.94,0.0,114325.2,"1,074,783","7,469",$0.12,$15.31,0
7069,Hydrocodone-Homatropine Mbr,Hydrocodone Bit/Homatrop Me-Br,1,Pharm Assoc Inc,5393.49,"2,016",181,$2.68,$29.80,1.0,1841.41,"2,194",230,$0.84,$8.01,1.0,444.07,$641.00,103,$0.69,$4.31,1.0,1213.18,"1,945.5",67,$0.62,$18.11,1.0,1107.63,"4,369",71,$0.25,$15.60,1
7070,Hydrocodone-Homatropine Mbr,Hydrocodone Bit/Homatrop Me-Br,1,Morton Grove Ph,500213.05,"4,504,985.624","31,063",$0.11,$16.10,0.0,166929.11,"1,684,993","12,428",$0.10,$13.43,0.0,71302.34,"$727,771.00","5,756",$0.10,$12.39,0.0,25028.45,"266,841","1,627",$0.09,$15.38,0.0,57274.34,"577,773","3,748",$0.10,$15.28,0
7071,Hydrocodone-Homatropine Mbr,Hydrocodone Bit/Homatrop Me-Br,1,"KVK-Tech, Inc.",3638.16,"37,904",262,$0.11,$13.89,1.0,28391.03,"284,658","2,091",$0.13,$13.58,0.0,21840.07,"$215,434.00","1,735",$0.13,$12.59,0.0,56899.9,"574,757.5","4,186",$0.11,$13.59,0.0,47693.82,"441,424","3,241",$0.12,$14.72,0
7072,Hydrocodone-Homatropine Mbr,Hydrocodone Bit/Homatrop Me-Br,1,Hi-Tech/Akorn C,171094.7,"1,519,673.5","9,840",$0.11,$17.39,0.0,128837.14,"1,318,464.4","8,008",$0.10,$16.09,0.0,87425.26,"$945,960.80","6,462",$0.09,$13.53,0.0,54265.0,"610,260.5","4,076",$0.09,$13.31,0.0,7534.45,"50,259",382,$0.15,$19.72,0
7073,Hydrocodone-Homatropine Mbr,Hydrocodone Bit/Homatrop Me-Br,1,Gavis/Lupin,19140.68,"25,414",716,$0.75,$26.73,0.0,7710.84,"14,557",387,$0.53,$19.92,0.0,7568.05,"$10,346.00",224,$0.73,$33.79,0.0,2992.76,"4,185",114,$0.72,$26.25,0.0,714.96,958,27,$0.75,$26.48,1
7074,Hydrocodone-Ibuprofen,Hydrocodone/Ibuprofen,3,Overall,1419124.96,"2,015,238","37,351",$0.63,$37.99,0.0,890731.96,"1,398,920","24,890",$0.57,$35.79,0.0,753868.29,"$1,152,894.00","20,486",$0.59,$36.80,0.0,605310.8,"900,907","15,180",$0.62,$39.88,0.0,564565.71,"732,412","11,999",$0.72,$47.05,0
7075,Hydrocodone-Ibuprofen,Hydrocodone/Ibuprofen,1,Qualitest/Par P,298553.56,"273,815","3,997",$1.02,$74.69,0.0,237468.5,"274,058","4,170",$0.74,$56.95,0.0,258377.86,"$312,965.00","5,413",$0.69,$47.73,0.0,226028.56,"284,401","5,016",$0.71,$45.06,0.0,49975.45,"34,840",742,$1.17,$67.35,0
7076,Hydrocodone-Ibuprofen,Hydrocodone/Ibuprofen,1,Aurobindo Pharm,1489.19,"3,397",61,$0.44,$24.41,1.0,8085.5,"23,105",330,$0.35,$24.50,0.0,28854.37,"$77,209.00","1,127",$0.37,$25.60,0.0,62411.16,"173,838","2,573",$0.36,$24.26,0.0,81421.43,"231,504","3,694",$0.35,$22.04,0
7077,Hydrocodone-Ibuprofen,Hydrocodone/Ibuprofen,1,Amneal Pharmace,1119082.21,"1,738,026","33,293",$0.58,$33.61,0.0,645177.96,"1,101,757","20,390",$0.53,$31.64,0.0,466636.06,"$762,720.00","13,946",$0.56,$33.46,0.0,316871.08,"442,668","7,591",$0.66,$41.74,0.0,433168.83,"466,068","7,563",$0.85,$57.27,0
7078,Hydrocortisone Acetate*,Hydrocortisone Acetate,6,Overall,278383.77,"28,687.401","1,533",$9.30,$181.59,1.0,487753.55,"48,711.99","2,481",$9.88,$196.60,0.0,215720.01,"$22,818.68","1,184",$9.35,$182.20,1.0,57850.83,"14,929.292",697,$4.03,$83.00,1.0,143685.2,"42,038.228","2,350",$3.67,$61.14,1
7079,Hydrocortisone Acetate*,Hydrocortisone Acetate,1,Westminster Pha,0.0,,,,,,0.0,,,,,,0.0,,,,,,1889.87,362,13,$5.22,$145.37,1.0,15074.75,"2,827",107,$5.33,$140.89,1
7080,Hydrocortisone Acetate*,Hydrocortisone Acetate,1,Perrigo/Padagis*,184984.23,"19,618.401","1,153",$8.99,$160.44,1.0,384387.72,"36,910.99","1,975",$10.17,$194.63,0.0,190301.06,"$17,812.68",932,$10.52,$204.19,1.0,12327.5,"3,708.292",157,$3.92,$78.52,1.0,11266.05,"2,672.8",122,$5.58,$92.34,1
7081,Hydrocortisone Acetate*,Hydrocortisone Acetate,1,Nivagen Pharmac,0.0,,,,,,0.0,,,,,,0.0,,,,,,22944.69,"6,292",311,$3.65,$73.78,1.0,69382.5,"32,192","1,845",$2.16,$37.61,0
7082,Hydrocortisone Acetate*,Hydrocortisone Acetate,1,Cosette Pharmac,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4802.51,406,19,$11.83,$252.76,1
7083,Hydrocortisone Acetate*,Hydrocortisone Acetate,1,Cameron Pharmac,93399.54,"9,069",380,$10.26,$245.79,1.0,103365.83,"11,801",506,$8.74,$204.28,1.0,23351.72,"$4,589.00",229,$5.02,$101.97,1.0,17879.33,"4,041",184,$4.45,$97.17,1.0,35725.05,"2,217.428",175,$16.11,$204.14,1
7084,Hydrocortisone Acetate*,Hydrocortisone Acetate,1,Avpak,0.0,,,,,,0.0,,,,,,2067.23,$417.00,23,$4.96,$89.88,1.0,2809.44,526,32,$5.34,$87.80,1.0,7434.34,"1,723",82,$4.31,$90.66,1
7085,Hydrocortisone Butyrate,Hydrocortisone Butyrate,6,Overall,947088.4,"381,733.709","8,575",$2.52,$110.45,0.0,688586.66,"290,877.753","6,205",$2.28,$110.97,0.0,2694939.03,"$617,463.00","7,442",$3.53,$362.13,0.0,3613078.58,"845,304","8,032",$3.72,$449.84,0.0,2699916.06,"548,294.838","6,642",$3.88,$406.49,0
7086,Hydrocortisone Butyrate,Hydrocortisone Butyrate,1,Teligent Pharma,0.0,,,,,,86461.27,"20,796.35",187,$4.16,$462.36,1.0,1677687.87,"$324,174.00","2,460",$5.18,$681.99,0.0,2869430.85,"635,366","4,253",$4.52,$674.68,0.0,1040407.08,"205,640.8","1,688",$5.06,$616.35,0
7087,Hydrocortisone Butyrate,Hydrocortisone Butyrate,1,Taro Pharm USA,740247.78,"304,695.379","6,538",$2.47,$113.22,0.0,410060.96,"195,570.403","4,201",$2.12,$97.61,0.0,306227.86,"$137,459.00","2,913",$2.25,$105.12,0.0,186171.97,"88,145","2,039",$2.15,$91.31,0.0,264953.05,"117,033.2","2,679",$2.24,$98.90,0
7088,Hydrocortisone Butyrate,Hydrocortisone Butyrate,1,Sola Pharmaceut,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,20314.76,"2,360",14,$8.61,"$1,451.05",1
7089,Hydrocortisone Butyrate,Hydrocortisone Butyrate,1,Oceanside Pharm,206840.62,"77,038.33","2,037",$2.69,$101.54,0.0,186668.47,"73,272","1,803",$2.45,$103.53,0.0,672983.03,"$148,042.00","2,002",$3.33,$336.16,0.0,393697.3,"84,033","1,204",$3.31,$326.99,0.0,1028167.85,"154,958.838","1,364",$4.84,$753.79,1
7090,Hydrocortisone Butyrate,Hydrocortisone Butyrate,1,Mayne Pharma In,0.0,,,,,,0.0,,,,,,0.0,,,,,,15343.57,"2,596",21,$5.91,$730.65,1.0,13161.2,"2,419",21,$5.44,$626.72,1
7091,Hydrocortisone Butyrate,Hydrocortisone Butyrate,1,Lupin Pharmaceu,0.0,,,,,,5395.96,"1,239",14,$4.36,$385.43,1.0,38040.27,"$7,788.00",67,$4.88,$567.77,1.0,148434.89,"35,164",515,$4.22,$288.22,0.0,332912.12,"65,883",876,$5.05,$380.04,0
7092,Hydrocortisone Butyrate,Hydrocortisone Butyrate/Emoll,2,Overall,260844.02,"41,795",799,$6.24,$326.46,0.0,208480.19,"41,025",738,$5.07,$282.49,0.0,156599.32,"$35,355.00",546,$4.46,$286.81,0.0,309289.82,"63,798.984",775,$4.88,$399.08,0.0,101367.97,"22,580.925",377,$4.41,$268.88,1
7093,Hydrocortisone Butyrate,Hydrocortisone Butyrate/Emoll,1,Oceanside Pharm,87860.43,"14,505",272,$6.06,$323.02,0.0,83709.83,"17,160",323,$4.88,$259.16,0.0,65045.58,"$16,440.00",236,$3.96,$275.62,0.0,117338.08,"22,314.624",312,$5.26,$376.08,1.0,74677.4,"15,305.925",230,$4.88,$324.68,1
7094,Hydrocortisone Butyrate,Hydrocortisone Butyrate/Emoll,1,Glenmark Pharma,172983.59,"27,290",527,$6.34,$328.24,0.0,124770.36,"23,865",415,$5.23,$300.65,0.0,91553.74,"$18,915.00",310,$4.84,$295.33,0.0,191951.74,"41,484.36",463,$4.63,$414.58,0.0,26690.57,"7,275",147,$3.67,$181.57,0
7095,Hydrocortisone Valerate,Hydrocortisone Valerate,5,Overall,12057525.05,"4,473,041.285","99,771",$2.70,$120.85,0.0,8932008.97,"3,681,011.466","75,337",$2.44,$118.56,0.0,5331179.73,"$2,699,215.16","52,415",$2.01,$101.71,0.0,2858888.76,"1,702,186.723","32,732",$1.73,$87.34,0.0,2564100.45,"1,984,468.135","37,955",$1.33,$67.56,0
7096,Hydrocortisone Valerate,Hydrocortisone Valerate,1,Taro Pharm USA,6234294.62,"2,254,965.607","52,555",$2.76,$118.62,0.0,4524734.26,"1,877,616.548","38,970",$2.43,$116.11,0.0,2855848.28,"$1,419,462.62","26,127",$2.07,$109.31,0.0,1469192.4,"907,711.053","15,963",$1.69,$92.04,0.0,1383747.76,"1,229,247.139","22,887",$1.14,$60.46,0
7097,Hydrocortisone Valerate,Hydrocortisone Valerate,1,Perrigo/Padagis,3409244.25,"1,389,014.678","28,616",$2.45,$119.14,0.0,2703759.15,"1,173,839.917","22,149",$2.30,$122.07,0.0,861211.13,"$455,649.87","9,458",$1.89,$91.06,0.0,191157.16,"144,213.667","2,921",$1.33,$65.44,0.0,305502.39,"320,439.5","5,374",$0.95,$56.85,0
7098,Hydrocortisone Valerate,Hydrocortisone Valerate,1,Lupin Pharmaceu,0.0,,,,,,0.0,,,,,,0.0,,,,,,100879.11,"91,318.001","1,597",$1.10,$63.17,0.0,28725.5,"24,516",590,$1.17,$48.69,0
7099,Hydrocortisone Valerate,Hydrocortisone Valerate,1,Glenmark Pharma,0.0,,,,,,0.0,,,,,,329811.31,"$244,899.15","4,887",$1.36,$67.49,0.0,567117.95,"299,497","6,766",$1.85,$83.82,0.0,521485.78,"262,713","5,588",$1.91,$93.32,0
7100,Hydrocortisone Valerate,Hydrocortisone Valerate,1,Cosette Pharmac,2413986.18,"829,061","18,600",$2.92,$129.78,0.0,1703515.56,"629,555.001","14,218",$2.65,$119.81,0.0,1284309.01,"$579,203.51","11,943",$2.22,$107.54,0.0,530542.14,"259,447.002","5,485",$2.09,$96.73,0.0,324639.02,"147,552.496","3,516",$2.20,$92.33,0
7101,Hydrocortisone*,Hydrocortisone,14,Overall,24969617.14,"116,985,813.04","2,449,075",$0.22,$10.20,0.0,23785885.37,"124,645,652.23","2,482,103",$0.20,$9.58,0.0,27027801.97,"$126,316,126.29","2,504,340",$0.24,$10.79,0.0,24572840.89,"117,434,656.32","2,276,988",$0.23,$10.79,0.0,28180476.23,"127,059,898.35","2,415,206",$0.24,$11.67,0
7102,Hydrocortisone*,Hydrocortisone,1,Lineage/Impax G,681145.05,"1,892,951.211","27,276",$0.37,$24.97,0.0,115269.54,"355,326.93","6,241",$0.36,$18.47,0.0,43129.62,"$126,100.18","2,121",$0.36,$20.33,0.0,14884.47,"33,429.522",705,$0.49,$21.11,0.0,5149.37,"11,356.833",247,$0.49,$20.85,1
7103,Hydrocortisone*,Hydrocortisone,1,Perrigo/Padagis*,4700901.36,"27,952,331.848","454,605",$0.17,$10.34,0.0,4714851.31,"30,965,273.687","496,548",$0.16,$9.50,0.0,5894212.01,"$35,787,231.73","608,446",$0.17,$9.69,0.0,5711736.16,"36,847,466.665","617,815",$0.16,$9.25,0.0,6354705.31,"40,917,819.973","666,975",$0.16,$9.53,0
7104,Hydrocortisone*,Hydrocortisone,1,Greenstone LLC.,1737037.47,"5,966,514.026","77,037",$0.34,$22.55,0.0,1808877.51,"7,100,280.56","87,901",$0.29,$20.58,0.0,3015415.2,"$12,376,516.11","147,116",$0.27,$20.50,0.0,2705075.54,"10,735,820.833","134,522",$0.28,$20.11,0.0,1408978.07,"4,506,120.94","61,066",$0.34,$23.07,0
7105,Hydrocortisone*,Hydrocortisone,1,Fougera/Sandoz,9077714.0,"45,222,516.445","1,091,482",$0.20,$8.32,0.0,9253791.9,"48,986,345.224","1,141,452",$0.19,$8.11,0.0,9657077.94,"$48,677,603.11","1,094,477",$0.20,$8.82,0.0,7691039.39,"39,661,573.692","858,998",$0.20,$8.95,0.0,7820108.35,"41,544,762.153","881,171",$0.19,$8.87,0
7106,Hydrocortisone*,Hydrocortisone,1,Chartwell Rx Ll,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2662.4,"11,040",14,$0.24,$190.17,1
7107,Hydrocortisone*,Hydrocortisone,1,Ani Pharmaceuti*,2035870.67,"3,938,330.501","36,199",$1.42,$56.24,0.0,1786071.42,"4,587,289.671","45,831",$0.99,$38.97,0.0,4128777.98,"$7,111,346.26","99,067",$1.33,$41.68,0.0,4409852.75,"9,235,201.04","156,194",$0.78,$28.23,0.0,6253945.96,"11,653,199.128","221,125",$0.74,$28.28,0
7108,Hydrocortisone*,Hydrocortisone,1,Amneal Pharmace,105096.71,"395,836.913","4,524",$0.27,$23.23,0.0,335538.49,"1,265,110.877","15,825",$0.29,$21.20,0.0,246085.77,"$1,173,436.83","13,146",$0.22,$18.72,0.0,113536.65,"427,681.212","6,288",$0.30,$18.06,0.0,497730.16,"1,704,896.069","20,095",$0.31,$24.77,0
7109,Hydrocortisone*,Hydrocortisone,1,Ahp,3549.74,"6,448.39",235,$0.59,$15.11,1.0,1837.23,"3,356.5",191,$0.56,$9.62,1.0,1094.64,"$2,066.50",84,$0.62,$13.03,1.0,880.79,"2,624",49,$0.41,$17.98,1.0,1474.46,"3,060.5",58,$0.55,$25.42,1
7110,Hydrocortisone*,Hydrocortisone,1,Actavis/Teva,2231201.7,"12,431,476.661","351,112",$0.18,$6.35,0.0,1607273.02,"11,235,513.384","261,974",$0.15,$6.14,0.0,1092546.97,"$5,871,595.75","173,219",$0.19,$6.31,0.0,902600.6,"4,923,300.947","151,257",$0.18,$5.97,0.0,978556.25,"5,000,065.695","154,658",$0.20,$6.33,0
7111,Hydrocortisone*,Hydrocortisone,1,West-Ward/Hikma,29766.14,"33,243.649","2,311",$0.90,$12.88,0.0,19761.41,"45,688.933","1,635",$0.43,$12.09,0.0,9623.04,"$15,504.27",712,$0.62,$13.52,0.0,2159.5,"2,409.038",147,$0.90,$14.69,0.0,377.13,295.714,29,$1.28,$13.00,1
7112,Hydrocortisone*,Hydrocortisone,1,Vensun/Strides,13239.21,"48,002.705",535,$0.29,$24.75,0.0,524069.11,"2,009,087.685","23,588",$0.28,$22.22,0.0,646112.66,"$2,568,383.61","31,413",$0.28,$20.57,0.0,1062636.05,"4,218,255.589","51,068",$0.28,$20.81,0.0,307559.01,"1,034,490.014","14,704",$0.33,$20.92,0
7113,Hydrocortisone*,Hydrocortisone,1,Taro Pharm USA,2159886.17,"11,461,930.516","310,513",$0.19,$6.96,0.0,2201555.02,"12,409,813.762","333,537",$0.18,$6.60,0.0,2111924.14,"$11,927,337.11","325,112",$0.18,$6.50,0.0,1770412.45,"10,646,976.204","292,221",$0.17,$6.06,0.0,1499108.72,"10,089,415.618","283,236",$0.15,$5.29,0
7114,Hydrocortisone*,Hydrocortisone,1,Strides Pharma,0.0,,,,,,0.0,,,,,,0.0,,,,,,181414.36,"669,651.533","7,333",$0.29,$24.74,0.0,3049701.18,"10,581,970.335","111,786",$0.30,$27.28,0
7115,Hydrocortisone*,Hydrocortisone,1,Qualitest/Par P*,2194208.92,"7,636,230.179","93,246",$0.31,$23.53,0.0,1416989.41,"5,682,565.017","67,380",$0.26,$21.03,0.0,181802.0,"$679,004.84","9,427",$0.30,$19.29,0.0,6612.18,"30,266.042",391,$0.23,$16.91,0.0,419.86,"1,405.375",42,$0.30,$10.00,1
7116,Hydrocortisone-Acetic Acid,Hydrocortisone/Acetic Acid,2,Overall,1376787.12,"147,172","14,341",$9.36,$96.00,0.0,1212338.69,"154,393","14,418",$7.85,$84.09,0.0,774481.11,"$103,299.00","9,876",$7.50,$78.42,0.0,874138.02,"109,541","10,498",$7.98,$83.27,0.0,1252493.48,"142,806.03","13,707",$8.77,$91.38,0
7117,Hydrocortisone-Acetic Acid,Hydrocortisone/Acetic Acid,1,Taro Pharm USA,817307.15,"87,261","8,572",$9.37,$95.35,0.0,682389.87,"86,175","8,073",$7.92,$84.53,0.0,165764.82,"$21,772.00","2,154",$7.61,$76.96,0.0,86260.81,"10,150",997,$8.50,$86.52,0.0,521670.56,"58,795.02","5,784",$8.87,$90.19,0
7118,Hydrocortisone-Acetic Acid,Hydrocortisone/Acetic Acid,1,Hi-Tech/Akorn C,559479.97,"59,911","5,769",$9.34,$96.98,0.0,529948.82,"68,218","6,345",$7.77,$83.52,0.0,608716.29,"$81,527.00","7,722",$7.47,$78.83,0.0,787877.21,"99,391","9,501",$7.93,$82.93,0.0,730822.92,"84,011.01","7,923",$8.70,$92.24,0
7119,Hydrocortisone-Pramoxine*,Hydrocortisone/Pramoxine,3,Overall,107154.87,"43,903.8","1,353",$2.45,$79.20,1.0,176107.46,"58,127.7","1,810",$3.05,$97.30,0.0,300391.36,"$86,241.55","2,609",$3.49,$115.14,0.0,251877.84,"79,283.5","2,436",$3.18,$103.40,0.0,298624.1,"93,182.77","2,833",$3.21,$105.41,0
7120,Hydrocortisone-Pramoxine*,Hydrocortisone/Pramoxine,1,"Trupharma, LLC.",0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,39264.89,"12,116.76",378,$3.24,$103.88,0
7121,Hydrocortisone-Pramoxine*,Hydrocortisone/Pramoxine,1,Perrigo/Padagis*,107154.87,"43,903.8","1,353",$2.45,$79.20,1.0,176107.46,"58,127.7","1,810",$3.05,$97.30,0.0,300391.36,"$86,241.55","2,609",$3.49,$115.14,0.0,248145.88,"78,293.5","2,404",$3.17,$103.22,0.0,256921.78,"80,345.95","2,434",$3.20,$105.56,0
7122,Hydrocortisone-Pramoxine*,Hydrocortisone/Pramoxine,1,Nivagen Pharmac,0.0,,,,,,0.0,,,,,,0.0,,,,,,3731.96,990,32,$3.77,$116.62,1.0,2437.43,720.06,21,$3.39,$116.07,1
7123,Hydromet,Hydrocodone Bit/Homatrop Me-Br,1,Overall,275184.4,"2,848,678.2","16,534",$0.10,$16.64,0.0,165200.96,"1,648,057.088","11,238",$0.10,$14.70,0.0,111965.1,"$1,177,088.12","7,979",$0.10,$14.03,0.0,66270.6,"753,915","4,653",$0.09,$14.24,0.0,60136.51,"616,512.063","3,890",$0.10,$15.46,0
7124,Hydromet,Hydrocodone Bit/Homatrop Me-Br,1,Actavis/Teva,275184.4,"2,848,678.2","16,534",$0.10,$16.64,0.0,165200.96,"1,648,057.088","11,238",$0.10,$14.70,0.0,111965.1,"$1,177,088.12","7,979",$0.10,$14.03,0.0,66270.6,"753,915","4,653",$0.09,$14.24,0.0,60136.51,"616,512.063","3,890",$0.10,$15.46,0
7125,Hydromorphone ER,Hydromorphone HCl,3,Overall,870417.13,"57,487","1,523",$14.77,$571.51,0.0,822797.69,"71,035","1,784",$11.34,$461.21,1.0,1011104.27,"$110,603.00","2,745",$9.03,$368.34,0.0,1122432.79,"121,677","3,194",$9.15,$351.42,0.0,1155205.79,"120,095","3,085",$9.40,$374.46,0
7126,Hydromorphone ER,Hydromorphone HCl,1,Trigen Laborato,178902.37,"5,817",142,$30.48,"$1,259.88",0.0,207420.38,"15,610",374,$12.95,$554.60,1.0,864766.37,"$97,325.00","2,379",$8.75,$363.50,0.0,1106625.07,"120,236","3,149",$9.12,$351.42,0.0,890383.94,"93,556","2,383",$9.33,$373.64,0
